date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2013-06-04,47.1047155736,47.1047155736,46.7695832098,46.8254386038,44301
2013-06-05,46.9185309271,46.9185309271,46.8254386038,46.8812939978,62433
2013-06-06,46.8626755331,46.8719847654,46.7975109068,46.8161293715,106771
2013-06-07,46.8533663008,46.8533663008,46.718382432,46.718382432,70801
2013-06-10,46.7882016745,46.7882016745,46.3598838951,46.3841809915,128791
2013-06-11,46.6392539573,46.6392539573,46.3599769874,46.3785954521,50782
2013-06-12,46.546161634,46.7323462805,46.4391054622,46.5647800986,196153
2013-06-13,46.5554708663,46.5833985633,46.4065231491,46.4065231491,105318
2013-06-14,46.6671816542,46.6671816542,46.518233937,46.518233937,99832
2013-06-17,46.6392539573,46.6392539573,46.4530693107,46.5554708663,99386
2013-06-18,46.5927077956,46.5927077956,46.3972139168,46.4809970077,138333
2013-06-19,46.6485631896,46.6485631896,46.2668846642,46.3692862198,86066
2013-06-20,46.2668846642,46.2668846642,46.0294992398,46.2203385025,125215
2013-06-21,46.546161634,46.546161634,45.9969169267,46.1272461793,217883
2013-06-24,46.0713907853,46.1272461793,45.7269491892,46.1076967914,312891
2013-06-25,46.1644831086,46.1644831086,45.9317523004,45.9596799974,262830
2013-06-26,46.0434630883,46.0983875591,45.9270976843,45.9364069166,1222932
2013-06-27,46.2017200379,46.2017200379,45.8945153711,46.0527723207,2004412
2013-06-28,46.034153856,46.034153856,45.8945153711,45.9969169267,2443104
2013-07-01,46.1589687154,46.1589687154,46.0844135468,46.0937329429,2230945
2013-07-02,45.9539420019,46.1403299232,45.9539420019,46.0564553586,89912
2013-07-03,46.2440548014,46.2520694821,46.0378165665,46.2054725017,37162
2013-07-05,46.0564553586,46.0564553586,45.7275738715,45.9819001901,139319
2013-07-08,46.2148850918,46.2148850918,46.0844135468,46.1216911311,202790
2013-07-09,46.252162676,46.252162676,46.0844135468,46.1588755214,62365
2013-07-10,46.4105924092,46.4105924092,46.1133036746,46.1776075075,57002
