date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2011-02-15,76.796768383,77.0549211772,76.796768383,76.9295326772,133811
2011-02-16,76.9442842654,77.2393160302,76.9442842654,77.0844243537,261085
2011-02-17,77.1803096773,77.6597362951,77.1803096773,77.5564751774,308014
2011-02-18,77.7261184422,77.7703732069,77.5417235892,77.7703732069,273028
2011-02-22,77.6302331186,77.6302331186,77.2983223832,77.2983223832,139096
2011-02-23,77.5048446186,77.5048446186,77.1581822949,77.2171886479,148568
2011-02-24,77.2393160302,77.4161875733,77.1803096773,77.2983223832,177263
2011-02-25,77.5122204127,77.7334942363,77.4384624715,77.7187426481,281601
2011-02-28,77.8810101187,77.9916470305,77.7261184422,77.777749001,253454
2011-03-01,77.9331890503,77.9731889763,77.7443005112,77.8146707512,157300
2011-03-02,77.7628189954,78.0294851684,77.7628189954,77.9257816567,123362
2011-03-03,78.207262617,78.2146700107,77.9257816567,77.9257816567,203510
2011-03-04,78.1035591053,78.3554104909,78.0368925621,78.3183735224,188443
2011-03-07,78.5035583648,78.5257805458,78.3850400657,78.5035583648,368551
2011-03-08,78.5850396954,78.7257801756,78.47392879,78.6887432071,267431
2011-03-09,78.8072615062,78.8072615062,78.570224908,78.7035579945,283703
2011-03-10,78.7776319314,78.7776319314,78.5776323017,78.6472618024,182360
2011-03-11,78.4368918215,78.7109653882,78.4368918215,78.6961506008,109564
2011-03-14,78.7331875693,78.7480023566,78.4961509711,78.4961509711,132824
2011-03-15,78.1776330422,78.4887435774,78.0442999558,78.399854853,185868
2011-03-16,78.5850396954,78.5850396954,78.0220777747,78.0591147431,421349
2011-03-17,78.4294844278,78.4887435774,78.1850404359,78.4294844278,314211
2011-03-18,78.3368920066,78.666521026,78.3368920066,78.4591140026,298125
2011-03-21,78.666521026,78.8072615062,78.6331877544,78.7850393251,256233
2011-03-22,78.8961502305,78.8961502305,78.7183727819,78.7776319314,196060
2011-03-23,78.7776319314,78.8739280494,78.6591136323,78.8739280494,167363
2011-03-24,78.8665206557,78.9702241675,78.8665206557,78.9405945927,272812
2011-03-25,79.029483317,79.029483317,78.8739280494,78.8887428368,97029
2011-03-28,78.8517058684,78.933187199,78.7257801756,78.933187199,162760
2011-03-29,78.933187199,78.933187199,78.762817144,78.859113262,173531
2011-03-30,78.7776319314,78.9183724116,78.7776319314,78.859113262,112432
2011-03-31,78.9776315611,79.0220759233,78.8961502305,78.9850389548,218480
2011-04-01,79.1419790146,79.3502669564,79.0601516089,79.1345401595,1032501
2011-04-04,79.4172166519,79.4395332171,79.2684395507,79.4320943621,208234
2011-04-05,79.3874612317,79.441541708,79.2386841304,79.2386841304,605834
2011-04-06,79.3651446665,79.4558986983,79.2833172608,79.4320943621,466292
2011-04-07,79.3800223766,79.4097777969,79.2386841304,79.2386841304,595459
2011-04-08,79.3502669564,79.4544109272,79.2907561159,79.4544109272,284482
2011-04-11,79.4023389418,79.4023389418,79.2238064203,79.2238064203,254551
2011-04-12,79.2907561159,79.2907561159,79.075029319,79.1047847393,211204
2011-04-13,79.2312452754,79.2386841304,79.1271013045,79.186612145,160037
2011-04-14,79.1791732899,79.2163675652,79.075029319,79.194051,146694
2011-04-15,79.2089287102,79.4172166519,79.186612145,79.3949000867,782056
2011-04-18,79.3279503912,79.3651446665,79.1419790146,79.2907561159,357263
2011-04-19,79.3502669564,79.3725835216,79.067590464,79.1568567247,290907
2011-04-20,79.3651446665,79.424655507,79.2685139392,79.3874612317,308008
2011-04-21,79.5064829127,79.5883103184,79.4536670417,79.5511160431,280222
2011-04-25,79.4692886374,79.4692886374,79.3577058114,79.3800223766,213134
2011-04-26,79.5213606228,79.5213606228,79.3428281013,79.5213606228,208332
2011-04-27,79.6031880285,79.6552600139,79.5012757141,79.6552600139,204447
2011-04-28,79.5511160431,79.893303376,79.5511160431,79.8784256658,274289
2011-04-29,79.9676919266,80.3321958247,79.9453753614,80.3321958247,348576
2011-05-02,80.4724538124,80.4724538124,80.1511765231,80.2632986368,365093
2011-05-03,80.3006477753,80.4649839847,80.2035400152,80.457514157,176478
2011-05-04,80.6069107111,80.6741391604,80.4126951908,80.5023331232,187404
2011-05-05,80.4425745016,80.5471520894,80.3604063969,80.457514157,118218
2011-05-06,80.5546219172,80.5763591158,80.3902857077,80.4948632955,281622
2011-05-09,80.5770314003,80.7712469205,80.5254148908,80.7712469205,137391
2011-05-10,80.7637770928,80.8138249383,80.7189581266,80.7264279543,169548
2011-05-11,80.8608848529,80.9206434745,80.7040184712,80.7040184712,273726
2011-05-12,80.7787167482,80.883294336,80.6218503665,80.7264279543,120477
2011-05-13,80.9057038191,81.0252210623,80.8534150252,80.9953417515,259764
2011-05-16,80.9804020961,81.0095344241,80.808596059,81.0028115792,332860
2011-05-17,81.0625702008,81.1297986501,81.0102814069,81.0849796839,196276
2011-05-18,81.2044969271,81.3165443426,81.1727501593,81.2866650318,245579
2011-05-19,81.2642555487,81.2642555487,81.1596779609,81.2269064102,129866
2011-05-20,81.1746176163,81.2866650318,81.1746176163,81.2866650318,154155
2011-05-23,81.1970270994,81.1970270994,80.957992613,80.957992613,234888
2011-05-24,81.0476305454,81.1297986501,80.8534150252,80.8907641637,223056
2011-05-25,81.0252210623,81.0588352869,80.8982339914,81.0102814069,95370
2011-05-26,80.9953417515,81.0102814069,80.7563072651,80.7936564036,143517
2011-05-27,80.7563072651,81.0028115792,80.7563072651,80.9355831299,322176
2011-05-31,81.0476305454,81.4958202074,80.9932501997,81.4958202074,494838
2011-06-01,81.3729692561,81.5079907759,81.3354632784,81.4779859937,444072
2011-06-02,81.4554824071,81.5154919714,81.4434804942,81.5079907759,253624
2011-06-03,81.4554824071,81.5604991447,81.4104752338,81.4929883848,166526
2011-06-06,81.5529979492,81.5830027313,81.4629836026,81.5755015358,160515
2011-06-07,81.6430122957,81.6655158823,81.522993167,81.6130075135,173983
2011-06-08,81.6280099046,81.7555302288,81.5830027313,81.7405278377,208182
2011-06-09,81.6355111001,81.8305421843,81.6355111001,81.8305421843,183569
2011-06-10,81.6730170779,81.8830505531,81.6730170779,81.7630314244,423132
2011-06-13,81.8080385976,81.8605469664,81.6805182734,81.7480290333,216921
2011-06-14,81.7630314244,81.7630314244,81.6130075135,81.7105230556,337911
2011-06-15,81.7405278377,81.7405278377,81.6130075135,81.6355111001,228277
2011-06-16,81.522993167,81.5454967536,81.1479333898,81.1479333898,394332
2011-06-17,81.2454489319,81.4329788205,81.0429166522,81.1104274121,356638
2011-06-20,81.1629357809,81.2979573007,81.01291187,81.0804226299,131384
2011-06-21,81.3354632784,81.6280099046,81.2175444844,81.6280099046,257572
2011-06-22,81.5604991447,81.7780338155,81.5087408954,81.6805182734,182703
2011-06-23,81.4704847982,81.6805182734,81.4479812115,81.6130075135,357514
2011-06-24,81.70302186,81.70302186,81.440480016,81.4704847982,134660
2011-06-27,81.440480016,81.6655158823,81.4179764294,81.6655158823,152911
2011-06-28,81.6130075135,81.9430601174,81.5755015358,81.9280577263,302571
2011-06-29,81.9055541397,81.9880672907,81.8230409887,81.8755493575,238686
2011-06-30,82.1155876149,82.1530935926,81.9355589219,82.0030696818,531819
2011-07-01,81.8427102561,82.2569702473,81.8427102561,82.2419062476,514449
2011-07-05,82.2645022472,82.3322902457,81.895434255,82.2193102481,491439
2011-07-06,82.2494382475,82.2494382475,82.0310102521,82.0310102521,265482
2011-07-07,82.0686702513,82.2569702473,82.0686702513,82.2569702473,158978
2011-07-08,82.272034247,82.4151422439,82.1590542494,82.4000782443,373192
2011-07-11,82.3021622463,82.317226246,82.1650798493,82.2193102481,299914
2011-07-12,82.0460742518,82.0460742518,81.7749222576,81.7749222576,384436
2011-07-13,81.9180302545,82.1138622504,81.9104982547,82.0159462524,263802
2011-07-14,82.1741182491,82.3096942462,82.0912662508,82.2645022472,278721
2011-07-15,82.1891822488,82.1891822488,82.0686702513,82.1439902497,144733
2011-07-18,82.0987982507,82.1138622504,82.0008822528,82.1138622504,267969
2011-07-19,82.0159462524,82.12892625,81.8653062557,81.9782862533,371041
2011-07-20,82.1439902497,82.3699502449,82.1439902497,82.317226246,320592
2011-07-21,82.317226246,82.5281222415,82.3096942462,82.3398222455,303041
2011-07-22,82.6335702393,82.7616142366,82.5883782403,82.7616142366,171576
2011-07-25,82.6335702393,82.6862942382,82.5130582419,82.6712302385,344155
2011-07-26,82.6034422399,82.8595302345,82.5733142406,82.8595302345,355047
2011-07-27,82.8670622343,82.9875742317,82.8150914354,82.8218702353,429580
2011-07-28,83.0101702313,83.1758742277,82.9725102321,83.1758742277,263351
2011-07-29,83.1608102281,83.6579222175,83.1532782282,83.6202622183,360775
2011-08-01,84.0103943101,84.4110918351,83.7306620756,84.3657298512,1386895
2011-08-02,84.3052472059,84.6454620857,84.2114991057,84.6454620857,545957
2011-08-03,84.6530224163,84.7437463843,84.4791348111,84.615220763,674660
2011-08-04,84.7059447309,84.7210653923,84.1472362951,84.2069629073,370785
2011-08-05,83.6626190997,83.9725926568,82.9595083481,83.0804736387,879008
2011-08-08,81.8632604022,82.608104179,80.0941430275,81.6969331277,860762
2011-08-09,80.9030984082,82.3471215646,80.9030984082,81.5532868451,1041330
2011-08-10,81.7725364343,82.5966124764,81.7725364343,82.5058885085,280887
2011-08-11,81.3642785786,82.18079429,80.9787017148,81.5759678371,708779
2011-08-12,81.7952174263,82.2563975966,81.7165899874,81.9842256928,473666
2011-08-15,82.0371480075,83.0199909934,82.0144670155,82.8385430576,365920
2011-08-16,82.9065860335,83.4358091798,82.7561354534,83.4206885185,911278
2011-08-17,83.5567744704,83.9121100115,83.4660505025,83.8894290195,339907
2011-08-18,83.7760240596,83.9499116648,83.20899926,83.5038521558,288740
2011-08-19,83.3450852119,83.7684637289,83.3450852119,83.7306620756,386971
2011-08-22,83.8894290195,83.8894290195,83.6701794303,83.677739761,120511
2011-08-23,83.1485166147,83.5265331478,83.1485166147,83.5038521558,188349
2011-08-24,83.5945761237,83.5945761237,82.8007414043,82.9670686788,273799
2011-08-25,82.9670686788,83.4282488492,82.8612240496,83.1258356227,194600
2011-08-26,83.3072835586,83.8659919945,83.0577926467,83.6853000916,738812
2011-08-29,83.3602058732,83.9272306728,83.3451608152,83.8062653822,181313
2011-08-30,83.4811711638,83.8743083582,83.4811711638,83.8213860436,320957
2011-08-31,84.1086786087,84.6001001017,84.0141744754,84.0481959634,474046
2011-09-01,84.423933298,84.423933298,84.0975618936,84.1506921222,323523
2011-09-02,83.976121371,84.5681439186,83.976121371,84.4391133634,385790
2011-09-06,83.391688856,84.2797226775,83.391688856,84.1279220242,264653
2011-09-07,84.3328529061,84.4542934287,84.1886422855,84.4391133634,241218
