date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2010-05-24,23.5118922009,23.6935713949,23.257795426,23.2657359502,1346798
2010-05-25,22.5590292951,23.2180928049,22.4796240529,23.2180928049,2889093
2010-05-26,23.2736764744,23.4166059103,22.7654829246,22.8448881668,1782139
2010-05-27,23.6865837336,24.1233125654,23.5277732493,24.1233125654,1401426
2010-05-28,24.0042047022,24.0597883717,23.5674758704,23.6468811125,1105335
2010-06-01,23.480130104,24.0200857506,23.3769032892,23.3769032892,2027905
2010-06-02,23.5277732493,24.0915504686,23.4007248619,24.0915504686,1032636
2010-06-03,24.2106583318,24.2270158117,23.8056915968,23.9645020811,2029486
2010-06-04,23.4404274829,23.5357137735,22.8845907879,22.9878176027,14135161
2010-06-07,23.1148659901,23.2045939137,22.6384345372,22.6463750614,3519897
2010-06-08,22.741661352,23.0499919073,22.5907913919,23.0116391753,2864309
2010-06-09,23.1704496596,23.4086653861,22.8290071184,22.9481149816,1225848
2010-06-10,23.6468811125,23.9406805085,23.5515948219,23.9168589358,1523658
2010-06-11,23.6548216367,23.9803831296,23.6230595399,23.9724426053,1377091
2010-06-14,24.2980040982,24.448794653,24.0836099444,24.107431517,1451398
2010-06-15,24.5203387762,24.9014839385,24.4329930098,24.8697218416,1020187
2010-06-16,24.6076845425,24.8768683134,24.5282793004,24.8061976479,768544
2010-06-17,24.8776623659,24.9014839385,24.6076845425,24.8379597448,1107623
2010-06-18,24.7982571237,24.9332460354,24.73473293,24.8061976479,607147
2010-06-21,25.2191049071,25.2429264798,24.73473293,24.8300192206,789005
2010-06-22,24.8935434143,24.9729486564,24.4488740582,24.512398252,881815
2010-06-23,24.7267924058,24.8300192206,24.3774093403,24.6553276878,1111238
2010-06-24,24.4806361551,24.5362198246,24.1700822531,24.2265393802,962249
2010-06-25,24.2503609529,24.440933534,24.0342198837,24.3694688161,876472
2010-06-28,24.2900635739,24.4965172035,24.1352233518,24.1868367591,834639
2010-06-29,23.7659889758,23.7659889758,23.2578748312,23.3133790955,1578738
2010-06-30,23.3610222408,23.6151190157,23.1942712323,23.2180928049,1067953
2010-07-01,23.480130104,23.5515948219,23.1386875628,23.4880706282,6058065
2010-07-02,23.6389405883,23.7342268789,23.2974980471,23.4404274829,1073027
2010-07-06,24.1709557107,24.3138851466,23.7898105484,23.9009778874,2068166
2010-07-07,24.0677288959,24.7267924058,24.0518478475,24.6712087363,1324527
2010-07-08,24.7823760753,24.957067608,24.6156250668,24.957067608,857765
2010-07-09,24.7267924058,24.9729486564,24.6791492605,24.9729486564,778302
2010-07-12,24.7585545026,24.9173649869,24.7029708331,24.9014839385,926327
2010-07-13,25.2032238587,25.3699748672,25.1317591407,25.3382127703,797080
2010-07-14,25.2667480524,25.4334990609,25.1468461368,25.3699748672,1190150
2010-07-15,25.4493801093,25.5764284968,25.139699665,25.5367258757,1043299
2010-07-16,25.2429264798,25.2429264798,24.6791492605,24.7109113573,1013888
2010-07-19,24.9650081322,24.9889091101,24.6553276878,24.8935434143,658968
2010-07-20,24.5282793004,25.0801457333,24.4885766793,25.0364728502,811489
2010-07-21,25.0523538986,25.0920565197,24.5282793004,24.5918034941,1098025
2010-07-22,25.2111643829,25.5208448273,25.1952833345,25.4414395851,953536
2010-07-23,25.3779153914,25.7272984569,25.3202671856,25.7193579327,2056714
2010-07-26,25.5764284968,25.917871038,25.5367258757,25.917871038,951910
2010-07-27,26.0925625708,26.0925625708,25.7987631748,25.9972762802,879665
2010-07-28,25.9337520865,25.989335756,25.7749416022,25.8305252717,649343
2010-07-29,26.1878488614,26.3148972488,25.7431795053,25.9496331349,757193
2010-07-30,25.6478932147,26.0449194255,25.6399526905,25.9258115623,1200676
2010-08-02,26.4737077331,26.8072097501,26.4181240636,26.7754476533,922832
2010-08-03,26.6404587416,26.7992692259,26.5134103542,26.727804508,1392579
2010-08-04,26.6960424111,26.7992692259,26.5372319268,26.7039829353,659718
2010-08-05,26.6483992658,26.7357450322,26.50546983,26.727804508,594471
2010-08-06,26.5769345479,26.8230907986,26.4895887815,26.8072097501,597391
2010-08-09,26.8945555165,26.9341787323,26.7857703347,26.8786744681,1076379
2010-08-10,26.4022430152,26.7754476533,26.2513730551,26.6881018869,951065
2010-08-11,25.8146442232,25.8146442232,25.4096774883,25.4414395851,1338042
2010-08-12,25.250867004,25.4890827304,25.2270454313,25.4255585367,1082841
2010-08-13,25.4255585367,25.5605474484,25.3179644336,25.3223317219,530107
2010-08-16,25.3382127703,25.6375705332,25.2826291008,25.5129043031,499907
2010-08-17,25.8305252717,25.9575736591,25.6796553116,25.8146442232,965211
2010-08-18,25.8622873685,25.9885417036,25.7114174084,25.8305252717,970298
2010-08-19,25.8225847475,25.8940494654,25.2667480524,25.4890827304,2869079
2010-08-20,25.1714617618,25.2107673567,25.0126512775,25.179402286,849897
2010-08-23,25.3143911977,25.4438217424,25.1079375681,25.139699665,998381
2010-08-24,24.7823760753,24.9173649869,24.5838629699,24.7506139784,2530715
2010-08-25,24.5362198246,24.8379597448,24.4250524856,24.7585545026,1279679
2010-08-26,24.9332460354,25.068234947,24.6870897847,24.7506139784,1274404
2010-08-27,25.0761754712,25.3064506735,24.7267924058,25.2588075282,1437338
2010-08-30,25.0841159955,25.2032238587,24.9014839385,24.9253055112,2082357
2010-08-31,24.8776623659,25.1476401892,24.7982571237,24.9967702291,1178653
2010-09-01,25.6320121663,25.9575736591,25.5510188193,25.878168417,1428163
2010-09-02,25.8384657959,26.0210978528,25.7908226506,26.0131573286,697129
2010-09-03,26.1957893856,26.3545998699,26.0766815223,26.2593135793,1260433
2010-09-07,26.0846220466,26.0846220466,25.8702278927,25.9258115623,1114188
2010-09-08,26.0528599497,26.2672541035,26.0528599497,26.1084436192,1016469
