date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2006-04-27,39.1565167739,39.5659555176,39.1565167739,39.4242267217,14100
2006-04-28,39.3848576117,39.5423340516,39.3297408577,39.4006052557,29400
2006-05-01,39.6131984495,39.6131984495,39.3061193918,39.3218670358,44700
2006-05-02,39.3769837897,39.5265864076,39.3218670358,39.4793434756,39900
2006-05-03,39.4557220096,39.4557220096,39.3376146797,39.4557220096,23500
2006-05-04,39.5817031615,39.5817031615,39.4557220096,39.5265864076,14800
2006-05-05,39.7155581354,39.9202775073,39.7076843134,39.9202775073,10900
2006-05-08,39.9911419052,40.0777539471,39.9911419052,40.0383848372,22800
2006-05-09,40.0383848372,40.0935015911,40.0305110152,40.0856277691,12700
2006-05-10,40.0383848372,40.0856277691,39.9970472717,40.0462586592,8000
2006-05-11,39.9202775073,39.9202775073,39.6053246275,39.6210722715,9200
2006-05-12,39.5738293395,39.5738293395,39.2510026378,39.2510026378,12300
2006-05-15,39.2116335278,39.4321005437,39.1722644179,39.4321005437,30100
2006-05-16,39.5423340516,39.6131984495,39.4557220096,39.4635958316,11300
2006-05-17,39.3139932138,39.3139932138,38.8179424282,38.9045544701,55800
2006-05-18,38.9439235801,38.967545046,38.6525921663,38.7077089203,23700
2006-05-19,38.8100686062,38.8573115381,38.5502324804,38.7706994962,41000
2006-05-22,38.6919612763,38.7628256742,38.4636204385,38.7392042082,29700
2006-05-23,38.8651853601,38.8966806481,38.5659801244,38.5659801244,11000
2006-05-24,38.4793680824,38.7943209622,38.3848822185,38.7943209622,48600
2006-05-25,38.9203021141,39.030535622,38.8494377161,39.030535622,14700
2006-05-26,39.1250214859,39.2195073498,39.069904732,39.2037597058,13200
2006-05-30,38.8809330041,39.0226618,38.6447183443,38.6447183443,14600
2006-05-31,38.7549518522,38.8730591821,38.6447183443,38.8730591821,36400
2006-06-01,38.8809330041,39.2431288158,38.8809330041,39.2431288158,4900
2006-06-02,39.3218670358,39.3218670358,39.046283266,39.1801382399,18600
2006-06-05,39.0856523759,39.0856523759,38.5817277684,38.5817277684,28100
2006-06-06,38.3691345745,38.6840874543,38.2903963546,38.4872419044,65300
2006-06-07,38.6525921663,38.8179424282,38.4714942604,38.4872419044,14700
2006-06-08,38.4242513285,38.5817277684,38.0778031608,38.5029895484,75300
2006-06-09,38.5187371924,38.6998350983,38.4242513285,38.5108633704,14000
2006-06-12,38.4006298625,38.4714942604,38.1014246268,38.1014246268,14700
2006-06-13,38.0541816948,38.2352796006,37.810093213,37.841588501,45100
2006-06-14,37.8967052549,37.9990649408,37.754976459,37.9990649408,42500
2006-06-15,38.1407937367,38.6132230563,38.1407937367,38.6132230563,23100
2006-06-16,38.6289707003,38.6289707003,38.4872419044,38.5502324804,34700
2006-06-19,38.6132230563,38.6132230563,38.1801628467,38.2037843127,20300
2006-06-20,38.2431534226,38.4085036845,38.2274057786,38.258901066600004,16800
2006-06-21,38.3770083965,38.6447183443,38.3770083965,38.5344848364,61000
2006-06-22,38.4321251505,38.4321251505,38.2274057786,38.3376392866,28900
2006-06-23,38.2274057786,38.4478727945,38.1959104907,38.2667748886,28900
2006-06-26,38.2808524655,38.3281907002,38.2414039365,38.3281907002,9200
2006-06-27,38.3991980522,38.3991980522,38.0520509977,38.0678304093,12900
2006-06-28,38.1230583498,38.186175996,37.9810436457,38.1230583498,40300
2006-06-29,38.407087758,38.8489112819,38.3439701117,38.8489112819,38100
2006-06-30,38.8804701051,38.8962495166,38.7936833414,38.8015730472,12100
2006-07-03,38.7226759894,38.9120289282,38.7226759894,38.9120289282,7900
2006-07-05,38.9514774571,38.9514774571,38.5727715795,38.699006872,11100
2006-07-06,38.8252421646,38.9120289282,38.8252421646,38.8410215761,2900
2006-07-07,38.809462753,38.809462753,38.4702054043,38.5333230506,13600
2006-07-10,38.5648818737,38.7463451067,38.5648818737,38.6753377547,6200
2006-07-11,38.6358892258,38.6358892258,38.4465362869,38.5824759176,9900
2006-07-12,38.7779039299,38.7779039299,38.3772646701,38.407087758,4800
2006-07-13,38.296631877,38.296631877,37.9415951167,38.0204921746,41000
2006-07-14,37.9100362936,38.9593671629,37.5549995333,37.6871521052,137300
2006-07-17,37.6654554143,37.7916907068,37.5944480622,37.7759112953,17300
2006-07-18,37.8705877647,37.8705877647,37.4997715928,37.7995804126,14400
2006-07-19,38.0757201151,38.5806612853,38.0757201151,38.5017642274,37600
2006-07-20,38.5491024621,38.588550991,38.225624525,38.225624525,37800
2006-07-21,38.2177348192,38.2492936423,37.9179259994,37.9968230572,29600
2006-07-24,38.115168644,38.5412127563,38.115168644,38.4859848159,16000
2006-07-25,38.4544259927,38.7068965778,38.3518598175,38.6832274605,37700
2006-07-26,38.5491024621,38.6595583431,38.4228671696,38.6043304026,24300
2006-07-27,38.6358892258,38.7936833414,38.4859848159,38.4859848159,29100
2006-07-28,38.6674480489,38.990925986,38.6674480489,38.9278083398,24900
2006-07-31,38.8804701051,38.8883598109,38.8173524588,38.8883598109,10400
2006-08-01,38.7147862836,38.7147862836,38.5017642274,38.6122201084,23400
2006-08-02,38.7463451067,38.9278083398,38.7147862836,38.8331318704,8300
2006-08-03,38.6516686373,38.9514774571,38.6516686373,38.9278083398,16700
2006-08-04,39.211837748,39.211837748,38.8410215761,38.8568009877,39100
2006-08-07,38.8410215761,38.8489112819,38.7463451067,38.8410215761,6500
2006-08-08,38.9435877513,38.9435877513,38.588550991,38.6358892258,20000
2006-08-09,38.8646906935,38.8646906935,38.3124112886,38.3124112886,23800
