date,open,close,high,low,volume,adjClose
2006-03-24,88.67,89.09,89.29,88.5,954600,59.8047948615
2006-03-27,89.05,88.76,89.05,88.6,467100,59.5832707588
2006-03-28,88.4,87.93,88.43,87.84,1094900,59.0261040764
2006-03-29,87.83,87.51,88.02,87.37,1071700,58.7441643094
2006-03-30,87.14,86.9,87.29,86.59,1152000,58.3346803621
2006-03-31,86.98,86.54,87.14,86.5,1169000,58.0930177047
2006-04-03,86.24,86.57,86.69,86.08,1549700,58.3335787832
2006-04-04,86.76,86.48,86.9,86.36,749100,58.2729339629
2006-04-05,86.64,86.6,86.78,86.5,638600,58.3537937233
2006-04-06,86.23,85.94,86.29,85.76,2022100,57.9090650413
2006-04-07,85.5,85.1,85.63,84.9,1956500,57.3430467188
2006-04-10,85.25,85.26,85.35,84.96,1527100,57.4508597326
2006-04-11,85.55,85.56,85.7,85.33,1237300,57.6530091335
2006-04-12,85.67,85.04,85.73,85.0,1902000,57.3026168386
2006-04-13,84.54,84.44,84.64,84.27,3219500,56.8983180369
2006-04-17,84.54,84.75,84.97,84.35,1463900,57.1072057511
2006-04-18,84.93,84.9,85.27,84.74,2680300,57.2082804516
2006-04-19,84.52,84.38,84.59,84.06,1830300,56.8578881567
2006-04-20,84.4,84.31,84.51,84.12,1378200,56.8107199631
2006-04-21,84.46,84.8,84.86,84.25,1303000,57.1408973179
2006-04-24,84.99,85.14,85.39,84.85,991500,57.3699999723
2006-04-25,85.0,84.13,85.1,84.06,2067400,56.6894303226
2006-04-26,83.85,83.99,84.08,83.73,1544900,56.5950939355
2006-04-27,83.67,84.1,84.3,83.65,1864200,56.6692153825
2006-04-28,83.97,83.83,84.21,83.76,809400,56.4872809217
2006-05-01,83.66,83.2,83.68,83.12,1795500,56.2849569985
2006-05-02,83.31,83.42,83.54,83.26,1097900,56.4337874137
2006-05-03,83.35,83.24,83.43,82.94,1114000,56.312017074
2006-05-04,83.38,83.1,83.4,83.1,977800,56.2173068098
2006-05-05,84.0,83.6,84.08,83.49,1685900,56.5555577533
2006-05-08,83.59,83.65,83.77,83.53,666400,56.5893828477
2006-05-09,83.55,83.6,83.68,83.33,341300,56.5555577533
2006-05-10,83.71,83.75,84.02,83.35,1320200,56.6570330364
2006-05-11,83.46,83.34,83.46,83.09,1189800,56.3796672627
2006-05-12,82.82,82.65,83.01,82.55,1804700,55.9128809607
2006-05-15,82.65,82.98,83.23,82.65,1433500,56.1361265834
2006-05-16,83.2,83.6,83.64,83.08,1677600,56.5555577533
2006-05-17,82.91,83.08,83.08,82.72,1440800,56.2037767721
2006-05-18,83.54,84.21,84.23,83.53,2177700,56.9682239044
2006-05-19,84.2,84.43,84.86,84.08,2619500,57.1170543195
2006-05-22,84.86,84.61,85.15,84.48,2652000,57.2388246592
2006-05-23,84.27,84.56,84.56,84.03,1394900,57.2049995648
2006-05-24,84.96,84.6,85.0,84.53,1226300,57.2320596403
2006-05-25,84.55,84.27,84.73,84.19,678000,57.0088140176
2006-05-26,84.24,84.21,84.5,84.21,398400,56.9682239044
2006-05-30,84.19,84.17,84.3,84.01,482700,56.9411638289
2006-05-31,84.34,83.67,84.43,83.58,880700,56.6029128854
2006-06-01,83.43,83.71,83.84,83.35,1561100,56.8547204178
2006-06-02,84.72,84.79,84.89,84.5,2041900,57.5882420765
2006-06-05,84.81,84.68,84.82,84.51,1102900,57.5135315372
2006-06-06,84.66,85.08,85.18,84.59,2188000,57.7852062256
2006-06-07,84.84,85.1,85.12,84.65,671700,57.79878996
2006-06-08,85.27,85.27,85.78,85.11,3496700,57.9142517026
2006-06-09,85.35,85.72,85.82,85.35,569300,58.2198857271
2006-06-12,85.62,85.79,85.92,85.53,529700,58.2674287975
2006-06-13,85.83,85.85,85.94,85.55,1450300,58.3081800008
2006-06-14,85.5,84.99,85.56,84.91,1439100,57.7240794207
2006-06-15,84.67,84.5,84.84,84.41,1734600,57.3912779274
2006-06-16,84.68,84.31,84.76,84.18,1184600,57.2622324504
2006-06-19,84.15,84.19,84.29,83.98,1233700,57.1807300439
2006-06-20,84.19,84.05,84.19,83.88,611400,57.0856439029
2006-06-21,84.2,84.07,84.25,84.07,475900,57.0992276374
2006-06-22,83.82,83.59,83.9,83.56,745500,56.7732180113
2006-06-23,83.66,83.42,83.73,83.35,675500,56.6577562687
2006-06-26,83.42,83.26,83.47,83.12,526100,56.5490863933
2006-06-27,83.38,83.67,83.74,83.38,429100,56.8275529489
2006-06-28,83.63,83.23,83.63,83.19,381300,56.5287107917
2006-06-29,83.45,83.51,83.82,83.36,1609300,56.7188830736
2006-06-30,83.5,84.32,84.4,83.5,1219000,57.2690243176
2006-07-03,83.84,83.91,83.96,83.73,716800,57.2124609683
2006-07-05,83.4,83.24,83.42,82.95,1289200,56.7556340246
2006-07-06,83.33,83.75,83.79,83.33,451400,57.1033679668
2006-07-07,84.2,84.29,84.46,84.08,1356900,57.4715568468
2006-07-10,84.09,84.37,84.4,84.05,480400,57.5261033476
2006-07-11,84.59,84.64,84.86,84.58,423800,57.7101977876
2006-07-12,84.3,84.66,84.82,84.27,641000,57.7238344128
2006-07-13,84.9,84.99,85.05,84.68,1347400,57.9488387283
2006-07-14,84.82,85.04,85.16,84.82,490800,57.9829302913
2006-07-17,85.04,85.17,85.19,84.85,514100,58.071568355
2006-07-18,84.7,84.44,84.75,84.4,621000,57.5738315357
2006-07-19,84.25,85.24,85.3,84.24,1267400,58.1192965432
2006-07-20,84.97,85.49,85.63,84.97,1320200,58.289754358
2006-07-21,85.6,85.33,85.67,85.2,652100,58.1806613565
2006-07-24,85.41,85.28,85.51,85.21,393900,58.1465697935
2006-07-25,85.23,85.03,85.38,84.903,948200,57.9761119787
2006-07-26,84.91,85.34,85.37,84.8701,717100,58.1874796691
2006-07-27,85.48,85.21,85.4848,85.12,295500,58.0988416054
2006-07-28,85.65,85.7,85.89,85.6,769800,58.4329389225
2006-07-31,85.62,85.81,85.81,85.55,375100,58.507940361
2006-08-01,85.3,85.46,85.5,85.04,577800,58.5025238935
2006-08-02,85.37,85.78,85.78,85.2,477400,58.7215831919
2006-08-03,85.63,85.8,86.04,85.52,500500,58.7352743981
2006-08-04,86.4,86.32,86.48,86.29,1246000,59.091245758
2006-08-07,86.33,86.37,86.39,86.18,1127600,59.1254737734
2006-08-08,86.38,86.18,86.57,86.09,844400,58.995407315
2006-08-09,85.75,85.9,86.02,85.71,372400,58.8037304288
2006-08-10,85.85,85.77,85.85,85.45,539000,58.7147375888
2006-08-11,85.47,85.4,85.53,85.36,450800,58.461450275
2006-08-14,85.35,85.25,85.37,85.19,662300,58.3587662288
2006-08-15,85.78,85.97,86.09,85.78,1093800,58.8516496504
2006-08-16,86.57,86.55,86.64,86.4601,838900,59.2486946288
2006-08-17,86.77,86.52,86.77,86.42,922600,59.2281578196
2006-08-18,86.72,86.77,86.91,86.65,1050700,59.3992978965
2006-08-21,86.89,87.08,87.08,86.87,676400,59.6115115919
2006-08-22,87.06,87.1,87.23,86.97,749300,59.625202798
2006-08-23,87.06,87.15,87.24,86.86,801700,59.6594308134
2006-08-24,87.41,87.31,87.44,87.24,1206700,59.7689604626
2006-08-25,87.24,87.44,87.59,87.2,569000,59.8579533026
2006-08-28,87.41,87.52,87.52,87.24,582300,59.9127181273
2006-08-29,87.25,87.64,87.64,86.98,1345500,59.9948653642
2006-08-30,87.83,87.87,87.87,87.66,1180500,60.1523142349
2006-08-31,87.74,88.08,88.2,87.74,1272400,60.2960718995
2006-09-01,87.62,87.76,87.9,87.47,893400,60.3167113928
2006-09-05,87.59,87.26,87.64,87.16,2271300,59.9730655895
2006-09-06,86.89,87.09,87.09,86.72,1853300,59.8562260164
2006-09-07,86.93,87.26,87.32,86.74,1716100,59.9730655895
2006-09-08,87.49,87.33,87.6,87.33,540300,60.021176002
2006-09-11,87.49,87.25,87.49,86.95,557600,59.9661926735
2006-09-12,87.15,87.69,87.71,87.0,820800,60.2686009804
2006-09-13,88.03,87.73,88.03,87.66,796900,60.2960926446
2006-09-14,87.65,87.53,87.87,87.42,672800,60.1586343233
2006-09-15,87.76,87.46,87.95,87.45,1047200,60.1105239109
2006-09-18,86.97,87.4,87.4,86.97,871400,60.0692864145
2006-09-19,87.86,88.3,88.3,87.84,1229500,60.6878488604
2006-09-20,88.38,88.43,88.48,88.14,1016800,60.7771967692
2006-09-21,88.35,89.24,89.28,88.35,1698600,61.3339029706
2006-09-22,89.37,89.61,89.7,89.32,1428600,61.588200865
2006-09-25,89.84,90.31,90.31,89.81,2607800,62.0693049896
2006-09-26,90.0,89.93,90.1,89.82,2200000,61.8081341791
2006-09-27,90.25,89.63,90.28,89.63,1165400,61.6019466971
2006-09-28,89.43,89.52,89.59,89.27,1796800,61.5263446204
2006-09-29,89.69,89.41,89.73,89.09,1398000,61.4507425437
2006-10-02,89.1,89.3,89.45,88.97,1211900,61.6182231369
2006-10-03,89.4,89.18,89.44,89.15,914100,61.5354214933
2006-10-04,89.33,89.83,89.85,89.33,1155500,61.9839303963
2006-10-05,89.54,89.2,89.54,88.95,1334500,61.5492217672
2006-10-06,89.0,88.27,89.1,88.22,2472400,60.9075090291
2006-10-09,88.1,88.51,88.6,88.01,834900,61.0731123164
2006-10-10,87.99,87.81,88.11,87.63,1398700,60.5901027285
2006-10-11,87.95,87.58,88.03,87.42,1674500,60.4313995782
2006-10-12,87.63,87.6,87.77,87.48,586400,60.445199852100004
2006-10-13,87.29,87.16,87.36,87.11,1414100,60.1415938255
2006-10-16,87.4,87.55,87.56,87.37,897600,60.4106991673
2006-10-17,87.88,87.62,88.05,87.51,730800,60.4590001261
2006-10-18,87.69,87.8,87.88,87.55,499600,60.5832025915
2006-10-19,87.59,87.64,87.76,87.36,797300,60.4728004
2006-10-20,87.61,87.55,87.7,87.55,280700,60.4106991673
2006-10-23,87.15,87.2,87.21,86.88,1200600,60.1691943734
2006-10-24,87.17,87.2,87.25,87.15,243400,60.1691943734
2006-10-25,87.27,87.89,87.97,87.23,622800,60.6453038243
2006-10-26,88.29,88.46,88.52,88.15,1655100,61.0386116315
2006-10-27,89.02,88.87,89.05,88.7,1601500,61.3215172473
2006-10-30,88.89,89.12,89.12,88.84,901200,61.4940206715
2006-10-31,89.25,89.46,89.87,89.14,1044500,61.7286253285
2006-11-01,89.61,89.96,90.12,89.45,1440100,62.3119953385
2006-11-02,89.63,89.59,89.77,89.48,853300,62.0557098975
2006-11-03,88.67,88.42,88.84,88.3,1534100,61.2452937731
2006-11-06,88.47,88.79,88.79,88.35,657300,61.5015792141
2006-11-07,89.28,89.2,89.51,89.12,525900,61.7855711893
2006-11-08,89.24,89.53,89.53,89.09,706300,62.0141500962
2006-11-09,89.47,89.47,89.59,89.38,729500,61.972590295
2006-11-10,89.65,89.86,90.0401,89.65,738100,62.2427290031
2006-11-13,89.84,89.84,89.84,89.4701,462400,62.228875736
2006-11-14,90.34,90.19,90.39,90.12,916400,62.4713079099
2006-11-15,89.97,89.85,90.05,89.74,1803200,62.2358023695
2006-11-16,90.0,89.44,90.05,89.28,1494500,61.9518103943
2006-11-17,89.56,89.95,90.22,89.51,1752000,62.3050687049
2006-11-20,90.0,90.09,90.12,89.86,857200,62.4020415745
2006-11-21,90.14,90.31,90.39,89.96,605100,62.5544275124
2006-11-22,90.36,90.46,90.51,90.27,770300,62.6583270156
2006-11-24,90.75,90.62,90.9,90.62,533400,62.7691531522
2006-11-27,90.23,90.95,90.95,90.12,784500,62.9977320591
2006-11-28,91.21,91.15,91.2472,90.76,1466300,63.1362647299
2006-11-29,91.3,90.93,91.36,90.91,1206300,62.983878792
2006-11-30,91.27,91.18,91.63,91.14,1576100,63.1570446305
2006-12-01,91.28,91.42,91.8,91.15,1336400,63.5602619782
2006-12-04,91.3,91.58,91.62,91.22,543700,63.6715028655
2006-12-05,91.36,91.15,91.52,91.0,1833700,63.3725429809
2006-12-06,91.0282,90.97,91.18,90.89,936100,63.2473969827
2006-12-07,90.99,90.9,91.09,90.7495,800900,63.1987290945
2006-12-08,90.85,90.24,90.97,90.19,2090300,62.7398604344
2006-12-11,90.63,90.63,90.74,90.51,727700,63.0110100972
2006-12-12,90.73,90.82,90.97,90.45,888500,63.1431086509
2006-12-13,90.31,90.01,90.35,89.82,1217900,62.5799516589
2006-12-14,89.82,89.68,89.9,89.6,687500,62.3505173289
2006-12-15,90.54,89.73,90.66,89.6,1237900,62.3852801062
2006-12-18,89.72,89.76,89.84,89.59,441400,62.4061377725
2006-12-19,89.51,89.64,89.81,89.51,930700,62.3227071071
2006-12-20,89.65,89.63,89.6799,89.55,336800,62.3157545516
2006-12-21,89.71,90.08,90.19,89.6,770700,62.6286195471
2006-12-22,89.83,89.39,89.85,89.21,1433200,62.1488932207
2006-12-26,89.45,89.66,89.69,89.36,496200,62.336612218
2006-12-27,89.32,88.7,89.3301,88.7,840700,61.8795414887
2006-12-28,88.9,88.5,88.96,88.06,1080200,61.7400160288
2006-12-29,88.35,88.43,88.55,88.21,825300,61.6911821178
2007-01-03,89.22,89.07,89.46,88.66,1870400,62.1376635896
2007-01-04,89.22,89.6,89.65,89.22,1696900,62.5074060585
2007-01-05,88.8,89.22,89.4,88.75,1298400,62.2423076846
2007-01-08,89.12,89.37,89.37,89.05,414200,62.3469517796
2007-01-09,89.43,89.37,89.48,89.22,481700,62.3469517796
2007-01-10,89.07,88.97,89.13,88.88,519600,62.0679008597
2007-01-11,88.79,88.45,88.8,88.26,1302500,61.7051346638
2007-01-12,88.15,88.04,88.84,87.9,878300,61.4191074709
2007-01-16,88.23,88.2,88.24,88.03,702800,61.5307278389
2007-01-17,88.21,87.96,88.27,87.82,724100,61.3632972869
2007-01-18,87.94,88.23,88.28,87.78,918300,61.5516566579
2007-01-19,88.15,87.99,88.15,87.87,882500,61.3842261059
2007-01-22,88.15,88.2,88.33,88.12,432000,61.5307278389
2007-01-23,88.02,87.62,88.05,87.57,1096800,61.126104005
2007-01-24,87.66,87.61,87.7,87.5,463700,61.119127732
2007-01-25,87.45,86.98,87.47,86.88,1397000,60.6796225332
2007-01-26,86.78,86.91,87.08,86.61,1737300,60.6307886222
2007-01-29,87.06,86.72,87.1,86.6,1015300,60.4982394352
2007-01-30,86.89,86.82,86.91,86.76,1295100,60.5680021652
2007-01-31,86.73,87.19,87.61,86.7,2078000,60.8261242661
2007-02-01,87.65,87.09,87.76,87.0,986200,61.0042215395
2007-02-02,87.08,87.2,87.39,87.08,814700,61.0812736048
2007-02-05,87.4,87.32,87.46,87.16,486500,61.1653304033
2007-02-06,87.2,87.8,87.83,87.16,770500,61.5015575975
2007-02-07,87.9,88.06,88.12,87.84,836200,61.683680661
2007-02-08,87.99,88.13,88.31,87.91,980200,61.7327137935
2007-02-09,87.89,87.63,87.92,87.55,878500,61.3824771329
2007-02-12,87.49,87.43,87.65,87.33,467600,61.2423824686
2007-02-13,87.49,87.24,87.49,87.2,1310600,61.1092925376
2007-02-14,87.52,88.07,88.19,87.52,2262500,61.6906853942
2007-02-15,88.53,88.33,88.58,88.33,893800,61.8728084577
2007-02-16,88.59,88.64,88.72,88.48,1476700,62.0899551872
2007-02-20,88.5,88.84,88.85,88.5,847400,62.2300498515
2007-02-21,88.53,88.69,88.7,88.48,379800,62.1249788533
2007-02-22,88.41,88.21,88.45,88.0899,485200,61.7887516592
2007-02-23,88.53,88.84,88.94,88.49,735700,62.2300498515
2007-02-26,89.2,89.43,89.44,89.11,763933,62.643329111
2007-02-27,89.74,90.56,91.26,89.6,3243200,63.4348639639
2007-02-28,90.16,90.15,90.47,89.89,1701900,63.1476699022
2007-03-01,90.28,89.74,90.43,89.65,2423990,63.1004860193
2007-03-02,90.015,90.16,90.48,89.67,1619800,63.3958081067
2007-03-05,90.49,90.35,90.5,90.0615,1505200,63.5294061939
2007-03-06,90.06,90.08,90.36,89.99,837400,63.3395562806
2007-03-07,90.08,90.43,90.5,89.98,915400,63.5856580201
2007-03-08,90.29,90.35,90.42,90.11,574700,63.5294061939
2007-03-09,89.38,89.4,89.9,89.19,1534700,62.861415758
2007-03-12,89.73,89.75,89.98,89.68,594400,63.1075174976
2007-03-13,90.23,90.29,90.34,89.98,554100,63.4872173243
2007-03-14,90.15,89.88,90.54,89.84,1698100,63.1989267151
2007-03-15,89.76,89.87,89.96,89.67,394900,63.1918952368
2007-03-16,89.67,89.85,89.92,89.65,623800,63.1778322803
2007-03-19,89.58,89.66,89.7,89.52,693900,63.0442341931
2007-03-20,89.91,89.71,89.95,89.69,768400,63.0793915845
2007-03-21,89.35,89.75,90.09,88.69,1513399,63.1075174976
2007-03-22,89.48,89.04,89.48,88.83,1484257,62.6082825402
2007-03-23,89.19,88.79,89.2,88.78,1679700,62.4324955834
2007-03-26,88.62,88.9,89.27,88.5,763594,62.5098418444
2007-03-27,88.64,88.75,88.81,88.56,622500,62.4043696703
2007-03-28,88.91,88.57,89.11,88.41,816815,62.2778030614
2007-03-29,88.54,88.45,88.67,88.32,823000,62.1934253221
2007-03-30,88.65,88.28,88.92,88.22,2015100,62.0738901915
2007-04-02,88.11,88.1,88.22,88.01,579520,62.1765701655
2007-04-03,88.02,87.99,88.17,87.98,617000,62.0989376716
2007-04-04,88.21,88.08,88.34,87.9,576886,62.1624551666
2007-04-05,88.1,87.75,88.12,87.71,436400,61.9295576847
2007-04-09,87.28,87.17,87.31,87.13,1283900,61.5202227166
2007-04-10,87.39,87.43,87.55,87.31,674400,61.7037177023
2007-04-11,87.47,87.37,87.58,87.28,476200,61.6613727056
2007-04-12,87.5,87.39,87.5699,87.28,495043,61.6754877045
2007-04-13,87.41,87.12,87.47,87.01,557800,61.4849352193
2007-04-16,87.4,87.6,87.6763,87.4,833600,61.823695193
2007-04-17,87.89,88.09,88.16,87.84,1254120,62.1695126661
2007-04-18,88.37,88.53,88.56,88.36,451076,62.4800426419
2007-04-19,88.66,88.38,88.71,88.2,1305815,62.3741801502
2007-04-20,88.45,88.15,88.45,88.06,664429,62.2118576628
2007-04-23,88.14,88.47,88.59,88.04,419300,62.4376976452
2007-04-24,88.45,88.8,88.82,88.45,881228,62.6705951271
2007-04-25,88.57,88.49,88.79,88.11,569000,62.4518126441
2007-04-26,88.42,87.85,88.43,87.85,2048304,62.0001326793
2007-04-27,88.01,87.83,88.05,87.78,428640,61.9860176803
2007-04-30,88.33,88.42,88.75,88.25,485800,62.402410148
2007-05-01,88.58,88.49,88.64,88.11,487200,62.6804826839
2007-05-02,88.44,88.44,88.48,88.29,443901,62.6450659799
2007-05-03,88.37,88.24,88.37,88.01,427618,62.503399164
2007-05-04,88.52,88.6,88.64,88.5,262000,62.7583994326
2007-05-07,88.7,88.84,88.85,88.67,210175,62.9283996116
2007-05-08,88.7,88.64,89.01,88.64,488322,62.7867327958
2007-05-09,88.65,88.29,88.66,88.26,634900,62.538815868
2007-05-10,88.4,88.5,88.5899,88.31,519452,62.6875660246
2007-05-11,88.64,88.19,88.7,88.1325,1238400,62.46798246
2007-05-14,88.23,87.96,88.28,87.96,315200,62.3050656218
2007-05-15,88.19,87.93,88.2101,87.66,382400,62.2838155994
2007-05-16,87.86,87.87,88.0,87.83,599440,62.2413155546
2007-05-17,87.6,87.51,87.72,87.411,397000,61.9863152861
2007-05-18,87.35,86.93,87.4999,86.88,856434,61.57548152
2007-05-21,86.93,87.19,87.24,86.8305,831063,61.7596483807
2007-05-22,87.18,86.74,87.2,86.68,920500,61.4408980449
2007-05-23,86.84,86.49,86.84,86.31,914447,61.2638145251
2007-05-24,86.46,86.57,86.5899,85.96,1598400,61.3204812515
2007-05-25,86.4,86.37,86.61,86.33,754895,61.1788144356
2007-05-29,86.51,86.38,86.5699,85.83,1055700,61.1858977764
2007-05-30,86.79,86.54,86.79,86.39,612000,61.2992312291
2007-05-31,86.56,86.38,86.58,86.04,1725900,61.1858977764
2007-06-01,85.95,85.59,86.84,85.54,1694300,60.8654120222
2007-06-04,85.83,85.98,86.02,85.67,877700,61.1427517895
2007-06-05,85.89,85.44,85.94,85.38,1145400,60.7587428809
2007-06-06,85.4,85.4,85.4,85.4,200,60.7302977765
2007-06-07,83.87,83.87,83.87,83.87,100,59.6422725353
2007-06-08,83.61,83.8,84.12,83.36,5307599,59.5924936027
2007-06-11,83.49,83.56,83.89,83.26,2043725,59.4218229767
2007-06-12,82.35,82.35,82.35,82.35,5500,58.5613585702
2007-06-13,82.7,83.33,83.76,82.65,8751200,59.2582636267
2007-06-14,83.14,83.12,83.71,83.05,3384620,59.1089268289
2007-06-15,83.69,83.69,83.73,83.2,5827200,59.5142695658
2007-06-18,83.63,83.52,83.65,82.24,17704600,59.3933778723
2007-06-19,83.8,84.3,84.45,83.72,4620065,59.948057407
2007-06-20,84.02,83.9,84.08,83.59,3031700,59.6636063636
2007-06-21,83.63,83.22,83.7001,83.21,850400,59.1800395897
2007-06-22,83.05,83.76,83.77,82.95,2118900,59.5640484984
2007-06-25,84.15,84.22,84.35,83.96,1323500,59.8911671983
2007-06-26,84.29,84.24,84.32,83.97,2187780,59.9053897505
2007-06-27,84.61,84.32,84.74,84.2,6109300,59.9622799592
2007-06-28,84.32,84.3,84.58,84.18,3612493,59.948057407
2007-06-29,84.85,85.17,85.3,84.64,1962104,60.5667384265
2007-07-02,84.84,85.29,85.37,84.81,2811660,60.883678757
2007-07-03,85.25,84.77,85.34,84.71,1387475,60.5124803404
2007-07-05,84.31,83.82,84.42,83.72,4589941,59.834329387
2007-07-06,83.54,83.48,83.55,83.28,1437714,59.59162273
2007-07-09,83.87,83.78,83.93,83.68,795400,59.8057756626
2007-07-10,84.48,85.2,85.2,84.43,2257968,60.8194328772
2007-07-11,84.95,84.32,85.09,84.32,1191300,60.1912509414
2007-07-12,84.55,84.03,84.58,83.8714,1941109,59.9842364398
2007-07-13,84.45,84.26,84.5485,83.94,725900,60.1484203549
2007-07-16,84.52,85.07,85.11,84.52,952000,60.7266332731
2007-07-17,84.86,84.89,85.09,84.5,734125,60.5981415135
2007-07-18,84.93,85.21,85.54,84.81,1836795,60.8265713083
2007-07-19,84.9,85.19,85.26,84.8,1020988,60.8122944462
2007-07-20,85.38,85.96,86.08,85.32,1461250,61.36195364
2007-07-23,85.69,85.82,85.97,85.69,777900,61.2620156048
2007-07-24,86.01,86.14,86.16,85.72,1351575,61.4904453996
2007-07-25,86.07,86.31,86.39,86.0,881068,61.6117987281
2007-07-26,86.74,87.03,87.46,86.65,2866998,62.1257657665
2007-07-27,87.03,87.26,87.56,86.85,5364735,62.2899496815
2007-07-30,87.19,87.03,87.36,86.91,1803900,62.1257657665
2007-07-31,87.13,87.66,87.75,86.95,2467536,62.5754869251
2007-08-01,87.31,87.13,87.54,87.09,2154651,62.4402207944
2007-08-02,87.21,87.35,87.45,86.99,2079459,62.5978800229
2007-08-03,87.28,87.93,87.93,87.28,1577597,63.0135270797
2007-08-06,87.7,87.29,87.72,87.17,1298400,62.5548820515
2007-08-07,87.43,87.22,87.71,86.92,2573800,62.5047177515
2007-08-08,86.89,86.16,86.89,85.86,6471268,61.7450869235
2007-08-09,86.75,86.28,86.86,85.72,2637423,61.8310828663
2007-08-10,86.49,86.08,86.7,85.98,1496400,61.687756295
2007-08-13,85.92,86.33,86.4,85.9,1312600,61.8669145091
2007-08-14,86.02,86.56,86.78,86.0123,1314700,62.0317400661
2007-08-15,86.65,86.25,86.75,86.25,1101700,61.8095838806
2007-08-16,86.87,87.14,87.6,86.76,2410200,62.447387123
2007-08-17,86.4,86.75,86.91,86.05,2114400,62.1679003089
2007-08-20,86.96,86.84,87.27,86.83,1048680,62.232397266
2007-08-21,87.1,87.26,87.4101,87.05,1517200,62.5333830658
2007-08-22,87.05,87.12,87.31,86.81,1137787,62.4330544658
2007-08-23,87.09,87.42,87.68,87.03,1618800,62.6480443228
2007-08-24,87.77,87.85,88.08,87.56,1614514,62.9561964511
2007-08-27,88.28,88.31,88.48,88.15,1585400,63.2858475652
2007-08-28,88.43,88.46,88.74,88.28,1298900,63.3933424937
2007-08-29,88.49,88.22,88.77,88.16,2686700,63.2213506081
2007-08-30,88.61,88.81,88.96,88.47,1806800,63.6441639935
2007-08-31,88.6,88.88,89.2,88.54,2763200,63.6943282934
2007-09-04,88.83,88.56,89.13,88.2,930971,63.7242742306
2007-09-05,88.76,89.27,89.35,88.72,1271500,64.2351621563
2007-09-06,89.31,89.04,89.49,88.95,1768399,64.0696632508
2007-09-07,89.75,90.3,90.5,89.69,2852165,64.9763094289
2007-09-10,90.5,91.0,91.27,90.5,2495150,65.4800017501
2007-09-11,90.88,90.93,91.27,90.7,3925339,65.4296325179
2007-09-12,90.88,90.59,90.94,90.42,4458250,65.184981962
2007-09-13,90.3,89.78,90.33,89.58,2020535,64.6021379903
2007-09-14,90.58,90.03,90.59,89.62,1357170,64.782028105
2007-09-17,89.82,90.34,90.39,89.76,1285400,65.0050918473
2007-09-18,89.8,89.66,90.24,89.0,3132800,64.5157907353
2007-09-19,88.71,88.83,89.01,88.37,3854630,63.9185555545
2007-09-20,88.18,87.15,88.29,87.1,5903200,62.7096939837
2007-09-21,87.58,87.89,88.131,87.58,2217600,63.2421687232
2007-09-24,88.03,88.14,88.28,87.91,1943590,63.4220588379
2007-09-25,88.5,87.83,88.62,87.83,2513420,63.1989950957
2007-09-26,87.62,87.91,88.13,87.43,2646389,63.2565599324
2007-09-27,88.23,88.52,88.78,88.15,1802900,63.6954918123
2007-09-28,89.23,88.72,89.33,88.22,1254645,63.839403904
2007-10-01,88.55,88.88,88.98,88.43,1399400,64.2026085216
2007-10-02,88.74,89.16,89.37,88.68,887800,64.4048669643
2007-10-03,89.33,88.9,89.43,88.73,1164600,64.2170555533
2007-10-04,88.98,89.24,89.32,88.91,1128700,64.4626550908
2007-10-05,88.28,88.28,88.44,87.71,2184700,63.769197573
2007-10-08,88.0,88.21,88.5,87.77,280100,63.7186329623
2007-10-09,88.17,88.1,88.36,87.78,901000,63.6391742884
2007-10-10,87.9,88.15,88.4325,87.79,855500,63.6752918675
2007-10-11,87.48,88.06,88.09,87.45,1533402,63.6102802252
2007-10-12,87.48,87.63,88.1788,87.48,1133900,63.2996690453
2007-10-15,87.49,87.65,87.72,87.4,553300,63.314116077
2007-10-16,87.62,87.68,87.98,87.54,855500,63.3357866244
2007-10-17,87.81,88.64,88.95,87.77,2377000,64.0292441422
2007-10-18,89.1,89.13,89.34,89.02,1374100,64.3831964169
2007-10-19,89.63,90.46,90.6,89.61,2561800,65.3439240197
2007-10-22,90.57,90.47,90.65,90.07,1866500,65.3511475355
2007-10-23,90.22,90.35,90.5225,90.1,1046516,65.2644653457
2007-10-24,90.63,91.02,91.39,90.56,2829300,65.748440905
2007-10-25,91.07,90.71,91.18,90.7,3062200,65.5245119149
2007-10-26,90.37,90.5,91.0,90.34,1366471,65.3728180829
2007-10-29,90.52,90.85,90.99,90.48,881000,65.6256411363
2007-10-30,90.81,90.8,91.01,90.42,1439600,65.5895235572
2007-10-31,90.43,89.98,90.7,89.7501,2498481,64.9971952608
2007-11-01,90.0,90.75,91.01,89.96,2549400,65.8378391367
2007-11-02,90.45,91.04,91.54,90.21,1927700,66.0482300276
2007-11-05,91.16,91.0,91.39,90.8,997500,66.0192105944
2007-11-06,90.54,90.56,91.15,90.48,575800,65.6999968289
2007-11-07,90.55,90.72,90.76,90.32,1456100,65.8160745618
2007-11-08,90.72,90.56,90.94,90.43,2180530,65.6999968289
2007-11-09,91.04,91.33,91.59,90.93,887179,66.2586209185
2007-11-12,91.7,91.66,91.99,91.345,460535,66.4980312426
2007-11-13,91.43,91.32,91.49,91.17,1116502,66.2513660602
2007-11-14,90.95,91.42,91.51,90.92,692274,66.3239146433
2007-11-15,91.61,92.28,92.56,91.4899,1312847,66.9478324577
2007-11-16,92.27,92.41,92.7,92.21,1333749,67.0421456157
