date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2015-08-25,48.2838855515,48.4093985514,48.2259564747,48.3398836591,27945
2015-08-26,48.2935403977,48.5638760896,48.2742307054,48.2742307054,115469
2015-08-27,48.2742307054,48.31285009,48.245266167,48.2742307054,29391
2015-08-28,48.3611243207,48.3611243207,48.2549210131,48.2645758592,13787
2015-08-31,48.3707791668,48.3707791668,48.2259564747,48.25009359,35428
2015-09-01,48.3602102718,48.3602102718,48.2153324699,48.2249909901,43484
2015-09-02,48.2056739498,48.2732835907,48.1090887486,48.1284057888,24091
2015-09-03,48.2249909901,48.3215761913,48.2249909901,48.2829421108,105100
2015-09-04,48.2636250706,48.292600631,48.2247978197,48.2732835907,24740
2015-09-08,48.2153324699,48.2153324699,48.0994302284,48.1284057888,44729
2015-09-09,48.0511376278,48.1573813492,48.0414791077,48.1090887486,105388
2015-09-10,48.1187472687,48.1187472687,48.0511376278,48.0849424482,61408
2015-09-11,48.1284057888,48.1525520891,48.1187472687,48.1380643089,22974
2015-09-14,48.1573813492,48.1573813492,48.1090887486,48.1284057888,8147
2015-09-15,48.0801131882,48.0801131882,47.9207476061,47.9448939064,17688
2015-09-16,48.0028450272,48.0028450272,47.9497231665,47.9632450946,12360
2015-09-17,48.0366498476,48.1724486406,48.0255425495,48.1724486406,3707
2015-09-18,48.2346495102,48.3022591511,48.2056739498,48.2700962791,15904
2015-09-21,48.1670398693,48.1670398693,48.0872604931,48.1361326049,45132
2015-09-22,48.292600631,48.3505517517,48.2539665504,48.3215761913,14639
2015-09-23,48.3022591511,48.3498756553,48.3022591511,48.3312347115,16656
2015-09-24,48.3988443523,48.4181613926,48.3225420433,48.3602102718,23436
2015-09-25,48.369868792,48.3795273121,48.3312347115,48.369868792,24633
2015-09-28,48.3891858322,48.4567954731,48.369868792,48.4567954731,165096
2015-09-29,48.5050880737,48.5437221542,48.4761125134,48.524405114,30443
2015-09-30,48.5147465939,48.524405114,48.4954295536,48.524405114,13113
2015-10-01,48.5688635573,48.5688635573,48.5011515388,48.5495172663,21011
2015-10-02,48.6752681578,48.6849413033,48.6172292848,48.6365755758,15411
2015-10-05,48.6269024303,48.6269024303,48.5204978298,48.5882098483,81946
2015-10-06,48.6269024303,48.6462487213,48.5785367028,48.6365755758,29956
2015-10-07,48.5591904118,48.6172292848,48.5301709753,48.5882098483,32911
2015-10-08,48.6365755758,48.6365755758,48.5582230973,48.5785367028,38295
2015-10-09,48.5688635573,48.5785367028,48.5108246843,48.5398441208,19567
2015-10-12,48.6172292848,48.6462487213,48.5723458897,48.6462487213,11580
2015-10-13,48.6559218668,48.6559218668,48.6172292848,48.6385102049,3527
2015-10-14,48.6655950123,48.7333070308,48.5978829938,48.7333070308,25489
2015-10-15,48.6365755758,48.6461519899,48.5688635573,48.5978829938,32619
2015-10-16,48.6559218668,48.6559218668,48.5978829938,48.5978829938,37949
2015-10-19,48.6559218668,48.6559218668,48.5978829938,48.6075561393,11931
2015-10-20,48.6075561393,48.6075561393,48.5785367028,48.5882098483,11098
2015-10-21,48.6849413033,48.7333070308,48.6569859128,48.7168626835,12558
2015-10-22,48.6946144488,48.7139607398,48.6447977495,48.6655950123,143389
2015-10-23,48.6365755758,48.6559218668,48.6075561393,48.640444834,117888
2015-10-26,48.7526533218,48.7526533218,48.7236338853,48.7429801763,34558
2015-10-27,48.7719996128,48.7913459038,48.7429801763,48.7623264673,21271
2015-10-28,48.8106921948,48.8106921948,48.7042875943,48.7139607398,23422
2015-10-29,48.7816727583,48.7816727583,48.6655950123,48.6946144488,42481
2015-10-30,48.7429801763,48.7719996128,48.7333070308,48.7719996128,45969
2015-11-02,48.711097481,48.7382183943,48.6820393597,48.6820393597,33962
2015-11-03,48.7207835215,48.7207835215,48.6336091574,48.6529812383,26024
2015-11-04,48.6820393597,48.7300821204,48.5561208337,48.6917254001,91467
2015-11-05,48.7207835215,48.7207835215,48.6432951978,48.6820393597,24000
2015-11-06,48.4495743886,48.604551036,48.4302023077,48.5076906314,67261
2015-11-09,48.5464347932,48.5658068741,48.459260429,48.5270627123,91383
2015-11-10,48.5464347932,48.6142370764,48.4883185504,48.5561208337,41649
2015-11-11,48.5270627123,48.5464347932,48.4884154108,48.5367487527,37319
2015-11-12,48.5658068741,48.6142370764,48.5086592354,48.5658068741,36328
2015-11-13,48.6336091574,48.6336091574,48.5464347932,48.6239231169,19188
2015-11-16,48.6917254001,48.7014114406,48.6113312643,48.6723533192,36095
2015-11-17,48.6626672787,48.711097481,48.6103626602,48.6723533192,45845
2015-11-18,48.7207835215,48.7207835215,48.6626672787,48.6723533192,57266
2015-11-19,48.7401556024,48.7401556024,48.7014114406,48.711097481,38562
2015-11-20,48.856388088,48.856388088,48.7788997643,48.8079578857,41335
2015-11-23,48.9338764117,48.9338764117,48.8079578857,48.8273299666,95779
2015-11-24,48.8660741284,48.8951322498,48.8176439261,48.8854462094,49010
2015-11-25,48.9048182903,48.962934533,48.9005564325,48.9145043307,62558
2015-11-27,48.9726205735,48.9726205735,48.9326172264,48.9338764117,37120
2015-11-30,48.9435624521,48.962934533,48.9086927065,48.9435624521,49553
2015-12-01,48.974521021,49.0772579936,48.95707512,49.0326740244,81389
2015-12-02,49.0132896899,49.0476968836,48.9510659763,49.0229818571,24444
2015-12-03,48.9842131882,48.9842131882,48.865968748,48.8969836831,64108
2015-12-04,48.974521021,49.0035975227,48.9164649393,48.974521021,66813
2015-12-07,48.9551366865,49.0520583588,48.8679071814,48.9551366865,41171
2015-12-08,49.1295956967,49.1295956967,48.9842131882,49.0326740244,69936
2015-12-09,49.0714426933,49.100519195,48.9985575957,49.0229818571,65501
2015-12-10,49.0520583588,49.100519195,48.9842131882,49.0908270278,68406
2015-12-11,49.2555938707,49.3622077102,49.2044192277,49.3234390413,56441
2015-12-14,49.226517369,49.226517369,49.0569044425,49.1295956967,44047
2015-12-15,49.1877487001,49.1877487001,49.0908270278,49.1489800312,40474
