date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2015-03-02,103.2552582706,103.9426083627,103.2170721544,103.8662361302,207248
2015-03-03,103.7039451363,103.7039451363,103.0551630216,103.3889096774,179031
2015-03-04,103.0452346314,103.1025138057,102.4151637137,102.9975019861,241792
2015-03-05,103.1884325672,103.1884325672,102.5010824752,102.8733971084,166265
2015-03-06,102.4056171846,102.806571405,101.5082434534,101.6323483311,211318
2015-03-09,101.785092796,102.128767842,101.7469066798,101.956930319,132515
2015-03-10,101.269580227,101.269580227,100.5822301349,100.6204162511,239702
2015-03-11,100.8781725357,101.3173128722,100.47721831530001,101.1932079945,134039
2015-03-12,101.8614650284,102.806571405,101.8614650284,102.7874783469,197689
2015-03-13,102.7111061144,102.7111061144,101.2600336979,102.1669539582,138367
2015-03-16,102.6251873529,103.0069530499,102.4916314114,102.9497693408,137390
2015-03-17,102.7588387597,103.312537445,102.5850919309,103.2361652125,195270
2015-03-18,103.0070485152,104.6107699313,102.8507718345,104.3053764668,136026
2015-03-19,104.0571667113,104.2169756077,103.6848520782,104.0094340661,174415
2015-03-20,104.5344931641,105.2409363143,104.3744933372,105.0977383785,154492
2015-03-23,105.1454710237,105.5559717731,105.1073803728,105.1454710237,172532
2015-03-24,105.0690987913,105.2217477909,104.8208890358,104.8781682102,253650
2015-03-25,105.0284041807,105.0903092252,103.1464144023,103.1655208975,281984
2015-03-26,103.0508819262,103.3088196116,102.4967935651,102.8216039837,238424
2015-03-27,102.8407104789,103.3374793544,102.6974117648,103.2228403831,143767
2015-03-30,103.7387157539,104.9136696769,103.7387157539,104.7131470097,130975
2015-03-31,104.3596768483,105.1812561424,104.1017391629,104.51252881,188763
2015-04-01,104.3883365911,104.4169963339,103.4998845637,104.2832508674,1594241
2015-04-02,104.3883365911,105.1801097527,104.2832508674,104.7704664953,176288
2015-04-06,104.3023573626,105.5737990865,104.3023573626,105.4678535706,354060
2015-04-07,105.3627678469,105.4678535706,104.6749340193,104.6749340193,189558
2015-04-08,104.9615314474,105.3436613517,104.5794015432,105.1430431519,327315
2015-04-09,105.1334899043,105.2767886184,104.214945147,104.9424249522,236953
2015-04-10,105.19080939,105.3914275897,105.0092976855,105.2767886184,222290
2015-04-13,105.4487470753,105.5823970094,105.1048301615,105.1048301615,299322
2015-04-14,105.1239366567,105.4105340849,104.52217759,105.2194691328,159120
2015-04-15,105.6589185227,106.2894328647,105.526128381,105.8977497128,312466
2015-04-16,105.8499834748,105.9359627032,105.3723210945,105.6493652751,173813
2015-04-17,105.2672353708,105.2672353708,103.8915677156,104.2736976198,352989
2015-04-20,104.7704664953,105.3532145993,104.6779910585,105.1048301615,213504
2015-04-21,105.3914275897,105.5251730562,104.7800197429,104.8946587142,156796
2015-04-22,104.9424249522,105.274686904,104.2832508674,105.2099158852,156267
2015-04-23,105.1143834091,105.9454204184,105.1143834091,105.7066847607,136302
2015-04-24,105.821323732,105.8307814471,105.2858642037,105.4105340849,136046
2015-04-27,105.6875782655,105.9740801612,104.3692300959,104.6176145336,200448
2015-04-28,104.4838690671,105.238575628,104.0586540162,105.238575628,450840
2015-04-29,104.8946587142,105.0900226277,104.4552093243,104.6462742764,143603
2015-04-30,104.1781651437,104.3214638578,102.8502637265,103.1559676499,341830
2015-05-01,103.4616715733,103.977546944,103.1655208975,103.882014468,215107
2015-05-04,103.9871001916,104.6413065877,103.8438014775,104.2736976198,135799
2015-05-05,104.2354846294,104.4646670394,102.7451780028,102.984009193,787967
2015-05-06,103.2037338879,103.3852455924,102.3726013462,102.9744559454,1627678
2015-05-07,102.8120507361,103.3852455924,102.4490273271,103.1082014119,211705
2015-05-08,104.025313182,104.3119106102,103.8246949823,103.9393339536,85954
2015-05-11,103.9011209632,104.4838690671,103.7579177816,103.9488872012,105796
2015-05-12,103.7005027634,104.0157599344,102.7881676171,103.7960352395,158425
2015-05-13,104.0921859153,104.2817223478,103.6053524173,103.9011209632,109725
2015-05-14,104.3787833435,104.9137652094,104.1399521533,104.875552219,175211
2015-05-15,104.8373392286,104.9328717046,104.460559143,104.9137652094,157337
2015-05-18,104.7322535049,105.8117704844,104.608061286,105.7544509987,140018
2015-05-19,105.6111522846,105.6875782655,105.2576821232,105.5729392942,159873
2015-05-20,105.6875782655,105.9895564223,105.3245548565,105.7162380083,178713
2015-05-21,105.7162380083,106.0173563729,105.4391938277,105.7448977511,117875
2015-05-22,105.601599037,105.7395479325,105.1573730234,105.4200873325,119074
2015-05-26,105.0952769139,105.0953724464,103.9393339536,104.2259313818,184529
