date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2007-09-10,73.8971127281,74.9760105739,73.8971127281,74.9021134612,14700
2007-09-11,74.8503854823,74.8873340386,74.6952015455,74.7247603906,43500
2007-09-12,74.9686208626,74.9686208626,74.7543192357,74.8725546161,86500
2007-09-13,74.8208266372,74.8208266372,74.5326278975,74.5843558764,15600
2007-09-14,74.9316723063,74.9316723063,74.599135299,74.6434735666,49500
2007-09-17,74.6582529892,74.6582529892,74.4439513623,74.517848475,27300
2007-09-18,74.5547970313,74.5547970313,74.3257159819,74.4661204961,134000
2007-09-19,74.2296497353,74.4070028059,74.1483629113,74.3774439608,30200
2007-09-20,74.2592085804,74.2592085804,73.6532522561,73.6828111012,30200
2007-09-21,73.8306053266,73.9710098408,73.8158259041,73.9266715732,37000
2007-09-24,73.867553883,73.9118921506,73.8600902746,73.8897230168,28700
2007-09-25,74.1779217564,74.192701179,74.030127531,74.030127531,47700
2007-09-26,73.8379950379,74.1188040663,73.8379950379,74.0449069535,47000
2007-09-27,74.0005686859,75.8923347717,74.0005686859,74.2518188692,47600
2007-09-28,74.517848475,74.517848475,74.1705320452,74.4217822284,43200
2007-10-01,74.2074806015,74.3404954044,74.2074806015,74.3404954044,36200
2007-10-02,74.3404954044,74.5621867426,74.3242380396,74.5252381863,15600
2007-10-03,74.517848475,74.5621867426,74.2665982917,74.4808999186,38200
2007-10-04,74.4513410735,75.1090253768,74.3626645383,74.6065250103,79400
2007-10-05,74.1705320452,74.273988003,74.0449069535,74.273988003,50800
2007-10-08,74.2813777143,74.4661204961,74.1557526226,74.4587307848,14800
2007-10-09,74.2665982917,74.3404954044,74.1631423339,74.2665982917,23200
2007-10-10,74.3404954044,74.4882896299,74.2222600241,74.4439513623,15600
2007-10-11,74.2222600241,74.4882896299,74.2222600241,74.4882896299,19000
2007-10-12,74.2961571368,74.4882896299,74.2747269741,74.3035468481,28200
2007-10-15,74.3183262706,74.355274827,74.2297236325,74.3257159819,32300
2007-10-16,74.2518188692,74.4808999186,74.2518188692,74.4291719397,36000
2007-10-17,74.5252381863,74.8134369259,74.5252381863,74.7912677921,27700
2007-10-18,74.7986575034,74.9464517288,74.7986575034,74.909207584,48300
2007-10-19,75.1238047994,75.3011578699,75.0794665317,75.1016356655,53600
2007-10-22,75.2050916234,75.249429891,74.9686947597,75.1533636444,36600
2007-10-23,75.1533636444,75.2642093135,75.0795404288,75.2642093135,26100
2007-10-24,75.2272607572,75.4489520954,75.2272607572,75.3750549826,30700
2007-10-25,75.3085475812,75.3085475812,74.9095031724,74.9981797077,29800
2007-10-26,74.9686208626,76.4909013848,74.7100548652,74.7469295244,84600
2007-10-29,74.8208266372,74.9021134612,74.7986575034,74.9021134612,13300
2007-10-30,74.8282163484,74.8651649048,74.7469295244,74.842995771,30300
2007-10-31,74.6730324117,75.3011578699,74.4587307848,74.6508632779,41500
2007-11-01,75.018974546,75.018974546,74.6844997759,74.8480207747,39000
2007-11-02,74.6250375946,74.840588002,74.4763821412,74.7365291846,34200
2007-11-05,74.5507098679,74.7439619573,74.4615909236,74.4912476866,31200
2007-11-06,74.3277266878,74.5804409586,74.1419073711,74.2905628245,28700
2007-11-07,74.3351594605,74.3351594605,74.0304157811,74.2311006431,27100
2007-11-08,74.2756972792,74.3054283698,74.1419073711,74.1419073711,29400
2007-11-09,74.1500834211,74.4763821412,74.1344745985,74.4763821412,18900
2007-11-12,74.4020544145,74.4763821412,74.3574577785,74.4763821412,18400
2007-11-13,74.4020544145,74.4763821412,74.3060229916,74.4243527325,45100
2007-11-14,75.0710039547,75.0710039547,74.3648905512,74.773693048,100700
2007-11-15,74.6993653213,75.0710039547,74.6696342306,75.0710039547,42200
2007-11-16,74.773693048,75.018974546,74.6993653213,74.9223485013,24700
2007-11-19,74.6993653213,74.996676228,74.5878737312,74.996676228,118100
2007-11-20,74.773693048,75.041272864,74.5135460046,74.5135460046,40900
2007-11-21,74.7662602753,74.9595123647,74.5507098679,74.9595123647,55900
2007-11-23,74.9149157287,74.9446468193,74.885184638,74.929781274,10900
2007-11-26,75.5912980415,76.0001005383,74.996676228,75.8886089483,99600
2007-11-27,75.6730585409,75.6730585409,75.0264073187,75.2196594081,70000
2007-11-28,75.2122266354,75.2568232714,75.1454060091,75.1824955447,27200
2007-11-29,75.6656257682,75.962936675,75.3980459521,75.6953568589,42400
2007-11-30,75.4129114975,75.8142812216,75.3980459521,75.6804913136,43300
2007-12-03,75.8796640787,75.9169367303,75.7082098815,75.8349368968,69600
2007-12-04,75.6038464571,75.6634826996,75.4025741386,75.6187555177,70500
2007-12-05,75.4025741386,75.6038464571,75.3578469567,75.3876650779,76900
2007-12-06,75.3876650779,75.4398467901,75.0164294682,75.1267565169,25500
2007-12-07,75.1416655775,75.1416655775,74.7838481224,75.0298476228,56800
2007-12-10,74.9553023196,75.0447566834,74.7540300011,75.0373021531,38100
2007-12-11,74.7391209405,75.648573639,74.6943937586,75.5889373964,51900
2007-12-12,75.3131197748,75.626210048,75.1789382291,75.4398467901,96300
2007-12-13,75.4398467901,75.506937563,75.2162108807,75.365301487,77600
2007-12-14,75.1640291685,75.2609380626,75.0671202744,75.1863927594,91500
2007-12-17,75.1342110472,75.3578469567,74.9180296681,75.3578469567,63100
2007-12-18,76.878571141,76.878571141,75.3727560173,75.7156644118,156900
2007-12-19,75.7753006543,76.0362092154,75.4398467901,75.9765729728,65400
2007-12-20,75.8573004878,75.9393003213,75.3354833657,75.506937563,83300
2007-12-21,75.0671202744,75.626210048,74.5453031523,75.4174831992,87300
2007-12-24,75.4174831992,75.8960640454,74.9702113803,75.2534835323,20300
2007-12-26,75.1043929259,75.2833016535,74.8956660771,75.1640291685,53200
2007-12-27,76.1306144008,76.1306144008,75.4279162711,75.6521816316,63100
2007-12-28,76.2427470811,76.2427470811,75.5026713913,75.7194612398,55600
2007-12-31,75.8764469922,76.3548797614,75.8764469922,76.2206195656,72700
2008-01-02,76.990298283,76.990298283,75.809167384,76.4595369297,36100
2008-01-03,76.990298283,76.990298283,75.9512021124,76.3698307855,34800
2008-01-04,77.7453249969,77.7453249969,76.3025511773,76.3324532254,55200
2008-01-07,75.6895591917,76.4520614177,75.6895591917,76.2502225931,125300
2008-01-08,76.2427470811,76.2502225931,76.1007123528,76.1380899129,126300
2008-01-09,76.5118655138,76.997773795,76.2876001532,76.3324532254,59600
2008-01-10,76.3249777133,76.5118655138,76.1642542049,76.2203205451,28100
2008-01-11,76.6987533143,77.7453249969,76.1380899129,76.3175022013,35600
2008-01-14,76.8034104825,76.8557390667,76.4072083455,76.6613757542,94200
2008-01-15,76.6389492181,77.4612555402,76.5492430739,77.0800044273,101000
2008-01-16,77.1547595474,77.1547595474,76.57166961,76.7883847034,31100
2008-01-17,76.8632145787,77.4089269561,76.7436063864,77.2504461013,148900
2008-01-18,77.2818432518,77.2818432518,76.7510818984,77.0276758431,72900
2008-01-22,77.1809238395,77.393975932,76.6987533143,77.0874799393,94200
2008-01-23,77.6630943647,77.7228984609,77.1697105715,77.1771860835,39300
2008-01-24,77.2594167157,77.2594167157,76.7361308744,76.8407880426,74800
2008-01-25,76.7884594585,76.9529207229,76.6390239733,76.9005921388,61100
2008-01-28,76.8482635547,76.9155431628,76.7959349705,76.8632145787,45600
2008-01-29,76.7660329225,76.7660329225,76.3997328335,76.6314737061,45700
2008-01-30,76.601571658,76.7361308744,75.8689714802,76.175467473,153900
2008-01-31,76.1530409369,76.6165226821,76.0483837686,76.4221593696,49300
2008-02-01,76.5402361655,77.0051161265,76.4353382517,76.9226374237,55000
2008-02-04,76.6302129321,76.7426838904,76.5777264849,76.7276877627,31700
2008-02-05,77.1850696598,77.1850696598,77.0126141904,77.1550774043,44200
2008-02-06,76.9301354876,77.1475793404,76.9151393599,77.1400812765,51500
2008-02-07,77.1175870848,77.1550774043,76.6152168043,76.9226374237,104200
2008-02-08,76.930060507,76.9826219348,76.570228421,76.9676258071,55000
2008-02-11,77.2000657876,77.2975406181,76.9676258071,77.2225599792,40800
2008-02-12,76.9376335515,77.1775715959,76.8551548488,77.0201122543,48500
